Year, Company, Brand, FloorPlan, Msrp, Discount, Stock-Number, Unit Type, Location, Dealer, Date
2025,Forest-River-Rv,sunseeker,N/A,chevy,110648,79995,M88510,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,2200s,113759,84995,M91541,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22cf,129218,84995,M97537,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,Jayco,redhawk,N/A,22cf,129218,84995,M94483,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2024,east to west,entrada,N/A,2600ds,133114,92995,M84164,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2024,east to west,entrada,N/A,3100fb,147614,109995,M84162,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,28z,163159,109995,M92202,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,168853,119995,M92134,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,Jayco,seneca,prestige,37k,401176,299995,M89837,ClassC Gas,Des Moines IA,BlueCompass RV,2024-10-15
2025,Jayco,redhawk,N/A,22cf,129218,79995,M94484,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,Jayco,redhawk,N/A,22cf,129218,79995,M94488,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,3100fb,151978,102995,M83924,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2024,Jayco,redhawk,N/A,31f,168490,109995,M83018,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,Jayco,redhawk,N/A,24b,168129,119995,M92180,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2024,Jayco,greyhawk,xl,32u,284229,169995,M79870,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2024,Jayco,seneca,xt,35l,362228,199995,M75836,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2024,thor motor coach,inception,N/A,38da,361021,224995,M78449,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2024,thor motor coach,inception,N/A,38fx,361021,224995,M79873,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,tiffin motorhomes,allegro,bay,38ab,389371,319995,M89853,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,Jayco,redhawk,N/A,22ef,N/A,N/A,M98739,ClassC Gas,Lubbock TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42958,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42955,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,210ns,108670,72989,MHS42957,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,2200s,118457,79989,MHS42959,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,22vt,132435,79989,MHS42889,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,22vt,132435,79989,MHS42884,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,chateau,N/A,25v,146554,82499,MHS42266,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,22vt,132435,82989,MHS42886,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,82999,MHS42779,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22cf,134003,82999,MHS42775,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,le,2851s,129703,84949,41779,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,22vt,132435,84989,MHS42887,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,22vt,132435,84989,MHS42888,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,84995,MHS42771,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,84995,MHS42772,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,84995,MHS42773,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,84995,MHS42776,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22af,134003,84995,MHS42777,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22cf,134003,84995,MHS42769,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22cf,134003,84995,MHS42770,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,22cf,134003,84995,MHS42778,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,N/A,2381,136220,84999,41778,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,chateau,N/A,26x,153551,85199,MHS42295,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,four,winds,26x,153551,85199,MHS42293,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,four,winds,26x,153551,85199,MHS42294,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,four,winds,26x,153679,85199,41559,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,east to west,entrada,N/A,24rl,151962,89949,MHS42527,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,cruiser,N/A,N/A,5230,144682,89989,MHS42209,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,22e,132473,89989,MHS42916,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,geneva,N/A,28vt,152460,89989,MHS42432,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,92499,MHS42878,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,92499,MHS42879,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,chateau,N/A,31w,159114,94499,MHS42219,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,le,ford,136359,94699,41780,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,cruiser,N/A,N/A,5230,150990,94989,MHS42210,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,cruiser,N/A,N/A,5255,150069,94989,MHS42213,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,95989,MHS42880,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,22e,132473,97313,MHS42915,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,nexus,phantom,N/A,29p,161807,97889,MHS42598,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,28a,150010,97999,MHS42282,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,28a,150010,97999,MHS42283,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,28a,150010,97999,MHS42284,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,28a,150010,97999,MHS42281,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,nexus,phantom,N/A,30p,164947,99789,MHS42599,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,cruiser,N/A,N/A,5245,158055,99989,MHS42216,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,four,winds,31mv,171694,99989,MHS42287,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,99989,MHS42883,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,99989,MHS42881,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,24vt,150435,99989,MHS42882,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,99989,MHS42872,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,99989,MHS42873,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,entegra coach,odyssey,N/A,25r,167841,101499,MHS42139,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,26x,158741,103899,MHS42296,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,east to west,entrada,N/A,2950ok,150711,104499,MHS42960,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,le,ford,145969,104989,41781,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,25v,151848,104995,MHS42267,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,25v,151848,104995,MHS42269,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,25v,151848,104995,MHS42270,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,104999,MHS42874,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,104999,MHS42875,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,104999,MHS42876,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,28vt,158535,104999,MHS42877,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,nexus,viper,N/A,27v,177924,106499,MHS42600,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,31vt,170685,106499,MHS42870,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,31vt,170685,106499,MHS42869,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,107499,MHS42570,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,107499,MHS42571,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,classic,ford,149911,108999,MHS42416,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,nexus,viper,N/A,29v,181326,109499,MHS42601,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,lc,lc28,167442,109499,MHS42911,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,classic,ford,152151,109989,MHS42413,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,109989,MHS42572,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,109989,MHS42866,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,109989,MHS42867,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,28z,159784,113738,MHS42277,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,28z,157322,113738,MHS42278,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,28z,159784,113738,MHS42273,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,28z,157322,113738,MHS42274,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,Forest-River-Rv,forester,N/A,3011ds,158584,114989,MHS42408,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,29vt,172335,114999,MHS42868,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,geneva,N/A,31vt,170685,114999,MHS42871,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,lc,lc28,167441,114999,MHS42912,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,31wv,176764,115499,MHS42292,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,entegra coach,esteem,N/A,27u,198787,117999,MHS42160,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,27p,160673,118463,MHS42917,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,27p,160673,118463,MHS42918,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,27p,160673,118463,MHS42919,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,27p,160673,118463,MHS42920,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2501ts,165581,119989,MHS42808,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2501ts,165581,119989,MHS42809,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,chateau,N/A,31mv,173764,119989,MHS42286,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23jg,177428,119989,MHS42493,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23tw,176453,119989,MHS42350,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23tw,176453,119989,MHS42494,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23tw,175328,119989,MHS42496,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,31mv,173764,119989,MHS42288,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,175328,119989,MHS42344,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,176453,119989,MHS42487,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,175328,119989,MHS42489,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,178553,119989,MHS42490,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,24kb,175928,119989,MHS42486,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,175803,119995,MHS42722,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,172360,119995,MHS42732,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,172060,119995,MHS42733,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,171617,119995,MHS42716,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,24b,172803,119995,MHS42715,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,27u,176860,119995,MHS42714,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,27u,176417,119995,MHS42727,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,27u,181346,119995,MHS42721,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,29v,175585,119995,MHS42726,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,29v,174309,119995,MHS42725,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,29v,176328,119995,MHS42720,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,31f,177535,119995,MHS42717,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,31f,181721,119995,MHS42718,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,31f,177235,119995,MHS42723,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,31f,181278,119995,MHS42728,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,27u,171564,120899,MHS42970,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2441ds,162146,121999,MHS42806,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2501ts,162889,121999,MHS42810,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,four,winds,31wv,176764,122619,MHS42290,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,27u,171952,124989,MHS42968,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,29f,169573,124989,MHS42973,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3011ds,174274,124989,MHS42818**,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,29v,175142,124995,MHS42736,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,29v,180071,124995,MHS42731,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,27u,171952,124999,MHS42969,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,29f,169185,124999,MHS42971,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,fleetwood rv,altitude,N/A,29f,169573,124999,MHS42972,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2441ds,165581,124999,MHS42805,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2441ds,165581,124999,MHS42807,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2501ts,165581,124999,MHS42811,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,classic,ford,165581,124999,MHS42415,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2861ds,169196,126999,MHS42813,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,classic,ford,169196,126999,MHS42412,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3051s,170396,127999,41782,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,24kb,178553,128813,MHS42423,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,24kb,178553,128813,MHS42425,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2861ds,171889,128999,MHS42812,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2861ds,171889,128999,MHS42814,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,2861ds,171889,128999,MHS42815,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3011ds,171581,128999,MHS42819,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23tw,188446,129989,MHS42459,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,23tw,188446,129989,MHS42495,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,188446,129989,MHS42343,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,23tw,188446,129989,MHS42488,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,24kb,188446,129989,MHS42485,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3011ds,174274,129999,MHS42820,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3011ds,174274,129999,MHS42821,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3051s,173681,129999,MHS42816,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,N/A,3051s,173681,129999,MHS42817,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,202735,134989,MHS42693,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,201992,134989,MHS42696,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,201992,134989,MHS42701,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,202735,134989,MHS42705,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,202735,134989,MHS42706,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,201992,134989,MHS42707,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,27u,202735,134989,MHS42700**,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,203703,134995,MHS42697,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,203703,134995,MHS42698,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,202960,134995,MHS42702,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,202960,134995,MHS42712,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,kw29,197904,134995,MHS42906,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,kw29,197904,134995,MHS42907,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,lf31,197904,134995,MHS42913,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,lf31,197904,134995,MHS42914,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,ws31,196854,134995,MHS42909,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,ws31,196854,134995,MHS42910,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,203703,135989,MHS42695,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,24kb,190546,137807,MHS42426,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,29v,203553,139989,MHS42694,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,esteem,N/A,31f,204918,139989,MHS42703,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,compass,N/A,22mt,199410,139995,MHS42517,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,gemini,N/A,22mt,198266,139995,MHS42516,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,thor motor coach,quantum,N/A,kw29,197904,145232,MHS42908,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,Forest-River-Rv,forester,mbs,2401bds,213149,151499,MHS43061,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2024,thor motor coach,magnitude,N/A,ax29,287573,164989,MHS42389,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,condor,N/A,22t,248003,169890,MHS42836,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,condor,N/A,22t,248003,169995,MHS42837,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,25r,172277,N/A,MHS42734,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,condor,N/A,22t,258489,174999,MHS42838,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,25r,175960,N/A,MHS42724,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,30z,178848,N/A,MHS42729,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
2025,entegra coach,odyssey,N/A,30z,178848,N/A,MHS42735,ClassC Gas,Alvarado TX,BlueCompass RV,2024-10-15
