"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","Sea","Fox","248","24 4","White Yamaha F300XSB2 with digital controls and electric-hydraulic steering","NXB015","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Sea","Fox","248","24 4","Gray Yamaha F300XCB with digital controls and hydraulic steering","NXB014","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Sea-Doo","Switch","Cruise","20 4","Rotax 1630 ACE™ - 230 ECT 4-stroke","5990515484","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Sea-Doo","Switch","Fish","20 4","Rotax 1630 ACE™ - 230 ECT 4-stroke","5990515484","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Yamaha","190","AR","19 5","Yamaha 1.9L HO 4-cyl 4-stroke EFI","NYB332","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Yamaha","190","AR","19 5","Yamaha 1.9L HO 4-cyl 4-stroke EFI","NYB330","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Yamaha","190","AR","19 5","Yamaha 1.9L HO 4-cyl 4-stroke EFI","NYB331","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Yamaha","190","FSH","19 5","Single 4-cylinder, 4-stroke, 1.9 Liter High Output Yamaha Marine Engine","NYB352","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Yamaha","190","SX","19 5","Yamaha 1.9L HO 4-cyl 4-stroke EFI","NYB327","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","223","22 8","Mercury 4-stroke EFI","NBB535","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","223","22 8","Mercury 4-stroke EFI","NBB533","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","240","24 8","Mercury 4-stroke EFI","NBB545","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","243","24 8","Mercury 4-Stroke EFI","NBB546","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","243","24 8","Mercury 4-Stroke EFI","NBB541","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","243","24 8","Mercury 4-Stroke EFI","NBB534","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Bentley","Pontoons","253","25 8","Mercury 4-Stroke EFI","NBB543","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
"2025","Crestliner","1650","KOKIAK","16 4","Mercury 4-stroke","NEB547","Leadersrpm","Kalamazoo MI","N/A","N/A","2024-11-05"
