"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Forest River RV","Georgetown 5 Series","36F5","230310","173305","54282","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Georgetown 7 Series","31X7","259828","195582","54357","ClassA Gas","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Georgetown 7 Series","36D7","270727","197187","54011","ClassA Gas","Churchville NY","Wilkins","2024-10-17"
"2024","Forest River RV","View","30VCVIEW","59313","43294","53060","ToyHauler","Clay NY","Wilkins","2024-10-17"
"2024","Forest River RV","Cherokee","18RJB","41951","23467","53287","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","24RRT","51463","31586","54179","ToyHauler","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","24RRT","50263","31586","54115","ToyHauler","Waterloo NY","Wilkins","2024-10-17"
"2025","Jayco","Jay Flight","265TH","45403","31903","54050","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","24RRT","50264","32166","54093","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","27RR","54352","34046","53825","ToyHauler","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","18RR","44046","N/A","54685","ToyHauler","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Cherokee","22RR","48064","N/A","54434","ToyHauler","Churchville NY","Wilkins","2024-10-17"
"2025","Grand Design","Momentum","21G","72830","71430","54161","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2025","Grand Design","Momentum","31G","88719","86119","53850","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2023","Forest River RV","N/A","VGF4007G2","138934","68777","50554","ToyHauler","Bath NY","Wilkins","2024-10-17"
"2024","Forest River RV","Sunseeker","2400T","166851","113460","51312","ClassC Diesel","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","2400","177904","135065","53435","ClassC Diesel","Bath NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","2400DSB","190444","135065","54401","ClassC Diesel","Churchville NY","Wilkins","2024-10-17"
"2025","Forest River RV","Sunseeker","2400DSB","190299","140839","53556","ClassC Diesel","Churchville NY","Wilkins","2024-10-17"
"2024","Venture RV","Sonic","SL169VUD","42103","24998","51441","Travel Trailer","Nichols NY","Wilkins","2024-10-17"
"2024","Jayco","Jay Flight","247RBS","47818","28431","50851","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2024","Heartland","N/A","321BHQB","52441","29677","50786","Travel Trailer","Clay NY","Wilkins","2024-10-17"
"2023","Heartland","N/A","321BHQB","53341","30665","50834","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2024","Jayco","Eagle","284BHOK","86839","50791","50945","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Catalina Summit Series 7","134BHX","22324","12998","54070","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Catalina Summit Series 7","134BHX","22324","12998","54185","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2025","Coachmen RV","Catalina Summit Series 7","134RDX","22305","12998","54269","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","N/A","177BH","25098","12998","53306","Travel Trailer","Brewerton NY","Wilkins","2024-10-17"
"2025","Gulf Stream RV","Ameri-Lite","178RB","24519","12998","54203","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","25168","12998","53792","Travel Trailer","Churchville NY","Wilkins","2024-10-17"
"2024","Gulf Stream RV","Ameri-Lite","178RB","25099","12998","54056","Travel Trailer","Bath NY","Wilkins","2024-10-17"
"2025","Cruiser","BT Cruiser","5210","140148","108625","53988","ClassB B+","Bath NY","Wilkins","2024-10-17"
