"Year","Company","Model","FloorPlan","Length","Engine","Stock Number","Dealer","Location","MSRP","DISCOUNT","Date"
"2025","Key West Boats","239","FS","23 ft 9 in","N/A","2560350","BoatAndMotor SuperStores","Palm Harbor FL","96860","75945","2024-11-04"
"2025","Key West Boats","244","CC","24 ft 4 in","N/A","2560530","BoatAndMotor SuperStores","Palm Harbor FL","114665","89945","2024-11-04"
"2025","Key West Boats","263","FS","26 ft 3 in","N/A","2560470","BoatAndMotor SuperStores","Palm Harbor FL","226285","196920","2024-11-04"
"2025","Key West Boats","263","FS","26 ft 3 in","N/A","2560380","BoatAndMotor SuperStores","Palm Harbor FL","194856","194856","2024-11-04"
"2025","Key West Boats","263","FS","26 ft 3 in","N/A","2560450","BoatAndMotor SuperStores","Palm Harbor FL","198945","198945","2024-11-04"
"2025","Key West Boats","291","FS","29 ft 1 in","N/A","2560610","BoatAndMotor SuperStores","Palm Harbor FL","341035","270945","2024-11-04"
"2025","Mercury Marine","150XL","Pro","20 ft","N/A","2570590","BoatAndMotor SuperStores","Palm Harbor FL","16945","14945","2024-11-04"
"2025","Monterey","M","205","20 ft","N/A","2560000","BoatAndMotor SuperStores","Palm Harbor FL","95529","70945","2024-11-04"
"2025","Rossiter","N/A","14","14 ft","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","34687","34687","2024-11-04"
"2025","Rossiter","N/A","20","20 ft","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","101808","101808","2024-11-04"
"2025","Rossiter","N/A","23","23 ft","N/A","N/A","BoatAndMotor SuperStores","Palm Harbor FL","131644","131644","2024-11-04"
"2025","RYCK Yachts","N/A","280","28 ft","N/A","2462490","BoatAndMotor SuperStores","Palm Harbor FL","189676","189676","2024-11-04"
"2025","Sabalo","27","CC","27 ft","N/A","256103","BoatAndMotor SuperStores","Palm Harbor FL","249945","249945","2024-11-04"
"2025","Skeeter","N/A","SX230","23 ft","N/A","2560160","BoatAndMotor SuperStores","Palm Harbor FL","99945","99945","2024-11-04"
"2025","Sportsman","Heritage","231","23 ft","N/A","2463320","BoatAndMotor SuperStores","Palm Harbor FL","169411","121420","2024-11-04"
"2025","Sportsman","Heritage","231","23 ft 4 in","N/A","2560130","BoatAndMotor SuperStores","Palm Harbor FL","136653","116575","2024-11-04"
"2025","Sportsman","Open","212","21 ft 5 in","N/A","2560280","BoatAndMotor SuperStores","Palm Harbor FL","131575","94295","2024-11-04"
"2025","Sportsman","Open","252","25 ft 3 in","N/A","2560340","BoatAndMotor SuperStores","Palm Harbor FL","233597","167415","2024-11-04"
"2024","Avalon","Catalina","Quad","27 ft 8 in","N/A","2462870","BoatAndMotor SuperStores","Palm Harbor FL","139945","139945","2024-11-04"
"2024","Avalon","N/A","LSZ","23 ft","N/A","2460410","BoatAndMotor SuperStores","Palm Harbor FL","70421","49945","2024-11-04"
