"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2024","Alliance RV","Avenue","33RKS","93269","69995","299950","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","295MK","110104","94995","301598","FifthWheel","Clarkston MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","295MK","111234","94995","296869","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","23RK","67785","34999","296667","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","242RD","59276","38999","292703","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Jayco","North Point","390CKDS","150204","89999","296382","FifthWheel","Mt Clemens MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","37MBR","100359","79995","294177","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","37MBR","101868","79995","294178","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Jayco","North Point","377RLBH","143094","85999","297131","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","37MBR","99274","79995","294179","FifthWheel","Salisbury NC","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","23RK","65673","34999","296668","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","26RD","66760","34999","296671","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","26RD","67385","34999","296672","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Alliance RV","Paradigm","380MP","125119","99995","296878","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Dutchmen RV","Astoria","230ML","52544","39999","295441","FifthWheel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","246SLRK","69848","43999","292727","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","288SLBH","73272","44999","292730","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","26RD","66215","34999","292830","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","235RW","68818","48999","293885","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","270RK","77419","49999","293887","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Jayco","Eagle","321RSTS","106184","62999","296376","FifthWheel","Mt Clemens MI","GeneralRV","2024-10-15"
"2024","Jayco","North Point","377RLBH","143094","85999","296379","FifthWheel","Mt Clemens MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","246SLRK","67344","43999","296276","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Keystone RV","Cougar Half-Ton","27SGS","67424","46999","296061","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Cougar Half-Ton","27SGS","67424","46999","296062","FifthWheel","Clarkston MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Cougar Half-Ton","27SGS","67424","46999","296060","FifthWheel","Mt Clemens MI","GeneralRV","2024-10-15"
"2023","Forest River RV","Wildcat","31RL","77568","44999","284378","FifthWheel","Huntley IL","GeneralRV","2024-10-15"
"2023","Forest River RV","Wildcat","31RL","78903","45999","284380","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2023","Jayco","Eagle HT","24RE","76494","43994","288425","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2023","Forest River RV","Impression","240RE","69330","44999","289130","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","378MBS","128250","83999","289273","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildwood Heritage Glen Elite Series","35RE","102603","68999","289074","FifthWheel","Tampa FL","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","378MBS","127221","83999","289253","FifthWheel","Huntley IL","GeneralRV","2024-10-15"
"2024","Keystone RV","Alpine","3700FL","125886","85999","264768","FifthWheel","Huntley IL","GeneralRV","2024-10-15"
"2024","Keystone RV","Avalanche","390DS","109376","71999","294150","FifthWheel","Brownstown MI","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildwood Heritage Glen Elite Series","35RE","103668","65999","289073","FifthWheel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","240RE","70923","43999","289131","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Keystone RV","Montana","3231CK","113160","74999","293447","FifthWheel","North Canton OH","GeneralRV","2024-10-15"
"2024","Keystone RV","Montana","3123RL","108000","71999","294569","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","246SLRK","65304","43999","296272","FifthWheel","Grand Rapids MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","246SLRK","62424","39999","296271","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Keystone RV","Arcadia Super Lite","246SLRK","66800","43999","296277","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Keystone RV","Cougar","260MLE","78808","49999","296053","FifthWheel","Wixom MI","GeneralRV","2024-10-15"
"2024","Forest River RV","Impression","242RD","59006","35999","292707","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Grand Design","Reflection 150 Series","260RD","66478","43999","294067","FifthWheel","Richmond VA","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","391DL","140582","93999","294058","FifthWheel","Philadelphia PA","GeneralRV","2024-10-15"
"2024","Grand Design","Solitude","391DL","140582","92999","294061","FifthWheel","Birch Run MI","GeneralRV","2024-10-15"
"2024","Alliance RV","Avenue","37MBR","100016","79995","293662","FifthWheel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Forest River RV","Wildcat","23RK","65164","34999","292829","FifthWheel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Heartland","Big Country","3900MO","134987","78999","294851","FifthWheel","Ocala FL","GeneralRV","2024-10-15"
"2024","Coachmen RV","Prism Select","24FS","156549","99995","274729","ClassC Diesel","Wixom MI","GeneralRV","2024-10-15"
"2024","Tiffin Motorhomes","Wayfarer","25 RLW","202801","136995","291069","ClassC Diesel","Richmond VA","GeneralRV","2024-10-15"
"2024","Winnebago","View","24J","208104","136995","293271","ClassC Diesel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Coachmen RV","Prism Select","24DS","161183","99995","274713","ClassC Diesel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","Coachmen RV","Prism Select","24DSS","160534","99995","274714","ClassC Diesel","Richmond VA","GeneralRV","2024-10-15"
"2024","Winnebago","Vita","24P","184431","109995","300345","ClassC Diesel","Elizabethtown PA","GeneralRV","2024-10-15"
"2024","Thor Motor Coach","Tiburon Sprinter","24TT","229119","126995","302744","ClassC Diesel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","Thor Motor Coach","Delano Sprinter","24TT","229021","129995","302737","ClassC Diesel","Tampa FL","GeneralRV","2024-10-15"
"2024","Winnebago","View","24D","212899","142995","303099","ClassC Diesel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Winnebago","View","24D","212899","142995","303101","ClassC Diesel","Fort Myers FL","GeneralRV","2024-10-15"
"2024","Entegra Coach","Qwest","24R","228054","126995","297937","ClassC Diesel","Richmond VA","GeneralRV","2024-10-15"
"2024","Entegra Coach","Qwest","24L","225054","126995","297923","ClassC Diesel","Ocala FL","GeneralRV","2024-10-15"
"2024","NeXus RV","Rebel","31R","274541","159995","290863","ClassC Super Diesel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","NeXus RV","Rebel","31R","276315","159995","290862","ClassC Super Diesel","Wixom MI","GeneralRV","2024-10-15"
"2024","NeXus RV","Rebel","32R","275188","159995","290865","ClassC Super Diesel","Fort Pierce FL","GeneralRV","2024-10-15"
"2024","NeXus RV","Verrado","30S","243773","139995","292744","ClassC Super Diesel","Ocala FL","GeneralRV","2024-10-15"
"2024","NeXus RV","Rebel","35R","287682","169995","302119","ClassC Super Diesel","Salt Lake City UT","GeneralRV","2024-10-15"
"2024","NeXus RV","Rebel","31R","277048","159995","298047","ClassC Super Diesel","Jacksonville FL","GeneralRV","2024-10-15"
"2024","NeXus RV","Verrado","30S","242446","139995","298051","ClassC Super Diesel","Tampa FL","GeneralRV","2024-10-15"
"2024","Thor Motor Coach","Magnitude","XG32","299573","179995","296562","ClassC Super Diesel","Tampa FL","GeneralRV","2024-10-15"
